AT3G47680	1521	2285	2245	660	1916	1748	1766	1722	1260
AT3G47690	130	198	129	34	61	161	144	69	78
AT3G47700	471	712	833	111	459	528	361	377	415
AT3G47710	5	49	18	1	46	0	4	0	5
AT3G47720	0	0	0	2	0	0	8	0	0
AT3G47730	1353	1917	2147	402	1169	1342	1394	1306	1041
AT3G47740	26	49	19	4	0	18	6	6	15
AT3G47750	71	204	175	66	144	95	136	95	110
AT3G47760	8	15	4	0	2	9	4	0	0
AT3G47770	22	53	15	6	0	1	4	17	9
AT3G47780	441	621	865	106	265	353	486	447	164
AT3G47790	85	92	144	10	120	278	59	86	91
AT3G47800	1822	2453	2457	971	2238	2683	1807	1727	2111
AT3G47810	1084	1384	2295	213	1121	1042	966	1086	965
AT3G47820	98	135	262	94	168	174	166	231	166
AT3G47830	30	40	60	11	25	8	29	17	23
AT3G47833	633	931	673	192	551	421	658	533	845
AT3G47836	479	918	718	137	710	619	468	630	425
AT3G47840	174	327	204	73	153	265	129	162	247
AT3G47850	319	299	586	191	344	396	295	213	365
AT3G47860	1024	1723	1876	420	1074	1114	914	987	1161
AT3G47870	0	0	0	0	0	0	0	0	0
AT3G47890	1466	1440	2593	998	1196	1919	1551	1478	1545
AT3G47910	1423	2101	2567	729	1684	2211	1547	1621	1499
AT3G47920	0	0	0	0	0	0	0	0	0
AT3G47930	544	819	939	262	630	593	543	702	628
AT3G47940	230	268	607	104	319	203	161	231	181
AT3G47950	54	224	172	27	46	152	35	111	79
AT3G47960	836	1553	1345	190	634	668	607	570	575
AT3G47965	99	189	163	56	66	76	147	74	218
AT3G47980	91	243	189	14	53	84	154	113	77
AT3G47990	503	653	699	193	568	582	663	431	599
AT3G48000	6569	7471	9384	3302	6488	7661	5883	5478	6786
AT3G48010	15	5	2	0	18	0	0	0	0
AT3G48020	52	67	29	10	65	61	40	29	20
AT3G48030	719	1390	1124	268	761	681	673	695	800
AT3G48040	902	962	1126	175	909	939	874	930	848
AT3G48050	1891	2677	4009	938	1609	3594	2290	2176	2419
AT3G48060	759	975	1560	315	765	1387	828	877	738
AT3G48070	1021	1372	1455	488	1098	1213	967	958	948
AT3G48080	161	106	169	30	49	156	71	75	64
AT3G48090	582	852	1036	221	412	724	443	547	512
AT3G48100	513	1005	627	124	800	640	630	660	484
AT3G48110	1812	2521	2938	732	1979	2081	1958	2440	1641
AT3G48120	307	301	598	111	174	385	217	434	225
AT3G48131	0	9	1	6	0	4	33	2	18
AT3G48140	11281	15991	15286	4254	12604	14167	13354	11204	8793
AT3G48150	357	371	422	117	418	294	405	312	322
AT3G48160	105	203	199	34	91	148	176	200	85
AT3G48170	2053	2724	2633	521	2099	1958	1955	1806	1734
AT3G48180	135	278	269	71	211	183	186	123	249
AT3G48185	156	276	166	120	307	159	167	159	232
AT3G48187	213	260	349	72	200	312	175	180	199
AT3G48190	692	1207	1239	267	900	1068	1074	1049	726
AT3G48195	552	876	823	208	603	1058	645	822	647
AT3G48200	1782	2352	2553	474	1679	1632	2110	2008	1274
AT3G48205	0	0	0	0	0	0	0	0	0
AT3G48208	0	0	0	0	0	0	0	0	0
AT3G48209	0	0	0	0	0	0	0	0	0
AT3G48210	279	402	397	130	389	277	289	339	314
AT3G48220	0	0	0	0	0	0	0	0	0
AT3G48230	0	0	0	0	0	0	0	0	0
AT3G48231	0	0	0	0	0	0	0	0	0
AT3G48240	3	24	25	2	0	2	2	0	0
AT3G48250	146	342	277	44	172	124	129	168	190
AT3G48260	4	60	56	13	51	22	59	19	28
AT3G48270	0	0	0	0	0	0	0	0	0
AT3G48280	54	85	138	7	106	47	30	38	29
AT3G48290	2	20	11	0	1	15	2	1	2
AT3G48298	0	0	0	0	0	0	0	0	0
AT3G48300	0	19	24	0	6	0	10	0	3
AT3G48310	965	929	1109	264	628	845	580	531	589
AT3G48320	567	704	802	162	330	412	420	389	383
AT3G48330	306	567	587	108	455	361	333	218	238
AT3G48340	491	992	1236	219	424	485	540	352	403
AT3G48343	0	0	0	0	0	0	0	9	0
AT3G48344	0	0	0	0	0	0	0	0	0
AT3G48346	0	0	16	1	31	16	0	0	0
AT3G48350	413	474	754	154	328	296	349	441	403
AT3G48360	18568	18653	20560	7571	20989	21454	17982	17671	15257
AT3G48380	1069	1470	1476	369	1552	1438	1216	1084	868
AT3G48390	802	901	689	355	1290	1339	1063	873	986
AT3G48400	19	32	66	15	22	12	28	45	0
AT3G48410	208	273	306	53	93	158	150	138	205
AT3G48420	3009	3284	3581	743	2562	2865	2459	2150	1772
AT3G48425	123	189	126	34	122	157	115	124	118
AT3G48430	1416	1778	2302	746	1445	1831	1271	1382	1176
AT3G48440	180	350	456	127	317	268	170	220	321
AT3G48450	166	116	180	45	94	79	79	69	65
AT3G48460	281	301	415	79	265	110	190	161	162
AT3G48470	252	231	192	57	190	167	119	183	69
AT3G48475	0	0	0	0	0	0	0	0	0
AT3G48480	27	85	99	6	19	46	61	40	28
AT3G48490	21	49	18	8	45	2	21	15	16
AT3G48500	3351	3249	4995	1734	3792	3831	3049	3491	3547
AT3G48510	2	0	9	0	0	0	0	0	2
AT3G48520	22	245	129	4	22	59	51	11	26
AT3G48530	4208	5260	5260	1402	5577	5821	4625	4239	4245
AT3G48540	61	92	84	4	103	55	55	47	42
AT3G48550	6	38	52	26	23	27	34	41	31
AT3G48560	19423	22509	27342	18857	17429	21044	18058	17520	22251
AT3G48570	193	233	243	46	200	106	192	130	90
AT3G48580	3	46	16	2	13	11	17	0	5
AT3G48590	269	333	346	286	279	402	309	325	501
AT3G48600	236	259	367	34	157	130	171	125	112
AT3G48610	413	543	645	128	369	384	337	282	265
AT3G48620	0	0	0	0	4	0	0	0	0
AT3G48630	0	0	0	0	0	3	3	0	1
AT3G48640	21	0	39	2	4	62	3	61	36
AT3G48660	57	44	51	9	38	58	48	34	26
AT3G48670	1640	1913	3327	887	1815	1877	1444	1357	1595
AT3G48675	0	0	0	0	0	0	0	0	0
AT3G48680	695	1126	1090	305	904	555	742	608	902
AT3G48690	3597	3687	4067	1626	2514	3146	2245	1967	2960
AT3G48700	30	63	111	4	0	46	38	8	51
AT3G48710	853	1183	1525	480	1091	1015	780	825	870
AT3G48720	750	1098	992	246	1148	984	796	988	668
AT3G48730	6388	8227	8424	2391	6557	7127	6072	6821	5121
AT3G48740	4656	4862	6048	1384	4395	4433	3900	4551	3879
AT3G48750	1126	1723	1768	340	1222	1238	1122	1428	1000
AT3G48760	1025	1485	1784	420	1286	1245	907	1081	897
AT3G48770	32	8	51	6	9	7	38	6	14
AT3G48780	1402	1927	2037	526	1214	1682	1422	1508	1386
AT3G48790	0	2	8	0	5	0	0	17	0
AT3G48800	462	607	735	287	408	495	361	404	502
AT3G48810	206	318	289	54	257	210	143	171	114
AT3G48820	422	657	790	136	480	452	432	375	348
AT3G48830	24	45	36	7	77	81	52	47	62
AT3G48835	56	0	55	0	0	5	0	2	3
AT3G48840	5	1	0	0	4	12	3	1	0
AT3G48850	15	19	20	0	0	15	14	0	12
AT3G48860	817	994	1267	529	643	976	713	789	984
AT3G48870	6681	8555	10104	2849	6045	6752	6233	5981	5997
AT3G48880	871	1325	1282	388	957	888	894	689	703
AT3G48890	1179	1629	1582	514	1011	1253	877	724	1090
AT3G48900	96	170	91	42	180	123	26	138	44
AT3G48920	138	326	291	23	151	135	79	139	100
AT3G48930	2612	4524	4341	851	3727	2666	2540	2699	2081
AT3G48940	13	120	184	19	20	102	52	59	55
AT3G48950	0	0	0	0	0	0	0	0	0
AT3G48960	0	0	0	0	0	0	0	0	0
AT3G48970	36	53	100	3	7	22	27	48	51
AT3G48980	120	143	143	57	268	182	161	89	139
AT3G48990	13192	14157	17973	5198	12083	15419	12128	10440	10863
AT3G49000	478	751	725	325	412	634	451	471	395
AT3G49010	2943	4775	4770	1056	3284	3147	2966	2794	2602
AT3G49020	0	0	0	0	0	0	0	0	0
AT3G49030	0	0	0	0	0	0	0	0	0
AT3G49040	0	0	0	0	0	0	0	0	0
AT3G49045	0	0	0	0	0	0	0	0	0
AT3G49050	583	699	771	250	397	463	483	334	499
AT3G49055	18	7	8	21	0	5	7	35	39
AT3G49060	772	571	1010	185	338	623	543	360	326
AT3G49070	21	4	23	4	0	55	35	11	28
AT3G49080	1336	1857	1905	1024	1117	1354	1089	1063	1502
AT3G49100	789	1014	1489	538	745	1071	696	968	1224
AT3G49110	2450	4162	3842	2266	3146	4027	3197	2468	5275
AT3G49115	0	0	0	0	0	0	0	0	0
AT3G49120	4281	6488	7760	1728	5234	5119	4505	3796	6095
AT3G49130	15	2	50	5	2	36	30	8	25
AT3G49140	5900	5893	7085	2768	4807	5258	3733	4492	4875
AT3G49142	85	80	97	13	54	31	42	51	56
AT3G49150	0	0	0	0	0	0	0	0	0
AT3G49155	0	0	8	0	0	6	0	0	6
AT3G49160	390	701	342	220	971	960	864	982	466
AT3G49170	265	432	301	94	303	341	251	215	232
AT3G49180	283	504	528	70	514	318	338	359	307
AT3G49190	24	100	54	23	25	19	44	14	12
AT3G49200	1	0	0	0	0	0	0	0	0
AT3G49210	272	300	488	87	243	290	306	240	235
AT3G49220	1572	1795	2478	774	1250	2018	1347	1235	1219
AT3G49230	0	0	0	7	0	0	0	0	1
AT3G49240	1454	2568	2549	1045	1538	1505	1274	1217	1606
AT3G49250	372	488	663	99	374	414	349	334	264
AT3G49260	582	467	829	275	495	591	348	523	579
AT3G49270	0	0	0	0	0	0	0	0	0
AT3G49290	218	204	217	128	288	266	244	264	177
AT3G49300	0	0	0	0	0	0	2	0	0
AT3G49305	0	0	0	0	0	0	0	0	0
AT3G49307	0	0	0	0	0	0	0	0	0
AT3G49310	954	1481	1673	341	1330	1614	1282	1243	1263
AT3G49320	105	219	85	12	48	59	25	64	83
AT3G49330	24	32	14	28	38	23	18	17	18
AT3G49340	0	0	0	0	7	0	4	2	2
AT3G49350	546	837	716	193	590	494	596	366	536
AT3G49360	138	227	146	76	112	110	86	74	123
AT3G49370	88	117	152	48	105	247	106	66	166
AT3G49380	1	0	58	1	33	0	25	0	11
AT3G49390	681	911	1049	155	485	700	607	668	515
AT3G49400	140	286	227	64	80	223	197	242	173
AT3G49410	45	107	217	46	120	116	109	51	64
AT3G49420	142	176	59	49	73	171	129	119	80
AT3G49430	1223	1935	1670	509	1208	1298	1213	1184	1300
AT3G49440	0	0	0	0	0	0	0	0	0
AT3G49450	0	0	0	0	0	0	0	0	0
AT3G49460	0	0	0	0	0	0	0	0	0
AT3G49470	3028	3273	4693	1929	2440	3239	2013	1991	2428
AT3G49480	0	0	0	0	0	0	0	0	0
AT3G49490	1018	1122	1304	185	920	1268	871	904	790
AT3G49500	577	879	1256	166	864	1038	847	928	595
AT3G49510	9	29	82	4	31	26	15	47	34
AT3G49520	0	0	0	0	0	0	0	0	0
AT3G49530	998	1218	1235	253	841	905	688	572	611
AT3G49540	11	0	0	0	0	0	0	0	0
AT3G49550	187	309	432	37	268	211	213	250	105
AT3G49551	0	0	0	0	0	0	0	0	0
AT3G49560	2385	3113	3223	503	2637	2274	2218	2291	1499
AT3G49570	8	5	2	5	0	4	11	0	8
AT3G49580	91	63	119	7	24	67	38	25	38
AT3G49590	599	843	1132	183	850	940	844	936	529
AT3G49600	557	838	728	179	730	662	595	656	475
AT3G49601	5031	5339	7226	3930	4368	4955	3533	3377	4835
AT3G49610	0	0	0	0	0	0	0	0	0
AT3G49620	788	2281	935	231	1193	1878	466	447	628
AT3G49630	3	7	1	4	4	17	1	28	12
AT3G49640	770	1179	1056	178	986	739	620	674	555
AT3G49645	240	239	175	102	193	109	222	97	124
AT3G49650	120	176	261	114	174	148	168	128	194
AT3G49660	67	124	129	29	65	26	70	55	58
AT3G49670	1124	1516	1556	372	1349	1211	1186	1215	1132
AT3G49680	2103	3252	3123	674	2219	2119	2531	2266	1534
AT3G49690	32	24	66	6	30	54	26	23	14
AT3G49700	0	0	0	0	0	0	0	0	6
AT3G49710	158	107	286	94	153	240	75	123	129
AT3G49720	1593	2308	2488	477	1244	1411	1365	1095	1277
AT3G49725	179	330	281	83	389	330	271	331	230
AT3G49730	451	562	579	200	508	449	347	360	388
AT3G49740	156	237	427	87	205	185	97	175	189
AT3G49744	0	0	0	0	0	0	0	0	0
AT3G49750	138	291	202	23	134	187	138	153	105
AT3G49760	68	32	42	19	58	61	85	56	59
AT3G49770	0	0	0	0	0	0	0	0	0
AT3G49780	794	982	914	291	960	888	1176	719	742
AT3G49790	975	1037	1101	372	1566	1034	1071	901	603
AT3G49796	0	0	0	0	0	0	0	0	0
AT3G49800	2557	3227	3918	1182	2747	3297	2588	2312	2998
AT3G49810	1499	2776	2544	585	1608	1656	1544	1820	1339
AT3G49820	25	11	24	0	0	0	4	14	9
AT3G49830	32	73	72	2	28	14	29	4	6
AT3G49840	164	357	312	92	340	369	271	163	164
AT3G49845	153	142	154	15	90	153	141	151	113
AT3G49850	353	501	570	90	377	297	243	326	225
AT3G49860	123	105	94	12	72	87	131	61	96
AT3G49870	1470	1664	1602	479	1619	1308	1577	1475	1122
AT3G49880	437	871	783	192	359	402	497	440	416
AT3G49890	226	211	434	95	207	278	147	205	260
AT3G49900	20	139	170	36	77	125	83	63	38
AT3G49910	5974	8675	8625	2406	7147	6098	4955	5182	5143
AT3G49920	42	120	46	49	39	58	64	42	139
AT3G49930	1	46	21	0	4	4	7	32	13
AT3G49940	674	632	769	159	601	532	801	505	459
AT3G49950	33	30	58	45	46	13	5	0	35
AT3G49960	64	259	212	18	93	175	90	83	195
AT3G49970	4	25	13	5	4	31	4	8	5
AT3G49980	0	0	0	0	0	0	0	0	0
AT3G49990	2771	3509	3738	1286	2582	2948	2263	2277	2403
AT3G50000	1316	1580	1857	499	1442	1405	1299	1272	1500
AT3G50010	146	167	117	51	53	202	117	115	89
AT3G50020	0	0	0	0	0	0	0	0	0
AT3G50030	35	32	39	16	11	30	6	14	18
AT3G50040	106	178	203	56	54	71	119	146	90
AT3G50050	107	127	236	36	188	57	140	136	122
AT3G50060	430	516	639	187	304	419	276	192	399
AT3G50070	569	994	874	120	659	505	511	733	558
AT3G50080	530	897	1024	212	733	719	543	584	504
AT3G50090	0	0	0	0	0	0	0	0	0
AT3G50100	135	259	330	21	213	299	203	189	116
AT3G50110	177	355	370	53	175	255	152	192	178
AT3G50120	20	24	26	4	6	7	19	9	8
AT3G50123	0	0	0	0	0	0	0	0	0
AT3G50130	1	41	10	4	7	48	25	0	17
AT3G50140	111	138	164	7	43	40	47	132	44
AT3G50150	0	21	38	2	11	1	1	3	0
AT3G50160	0	19	0	0	0	0	0	0	0
AT3G50170	5	4	2	3	0	0	0	2	8
AT3G50180	0	1	0	0	0	0	0	3	0
AT3G50190	24	56	114	22	6	40	40	45	17
AT3G50200	2	19	22	7	1	0	5	23	0
AT3G50210	434	495	432	106	368	218	369	352	355
AT3G50220	63	74	67	23	62	40	60	33	48
AT3G50230	12	41	42	7	8	62	13	35	11
AT3G50240	1042	1520	2036	476	964	1319	1167	1080	1104
AT3G50250	0	0	0	0	0	0	0	0	0
AT3G50260	57	71	98	25	53	85	69	64	76
AT3G50270	414	578	382	79	387	456	229	448	279
AT3G50280	31	84	51	7	24	55	46	30	30
AT3G50290	28	0	0	1	0	0	0	0	5
AT3G50300	86	270	182	20	96	82	128	135	104
AT3G50310	6	27	0	5	17	1	17	1	14
AT3G50320	0	0	0	0	0	0	0	0	0
AT3G50330	10	2	0	0	12	0	0	0	0
AT3G50340	243	391	319	82	359	279	193	318	201
AT3G50350	90	62	217	36	123	142	68	18	73
AT3G50360	3910	5734	6004	1825	4313	4940	3426	3867	3971
AT3G50370	2732	3129	6220	2181	2790	4922	3595	3250	3546
AT3G50373	0	0	0	0	0	0	0	0	0
AT3G50380	1101	1688	1970	539	1299	1806	1754	1616	1302
AT3G50390	4	0	6	4	0	9	15	0	15
AT3G50400	64	219	145	14	38	163	13	30	48
AT3G50410	91	145	274	103	191	220	200	191	141
AT3G50420	27	103	123	16	67	20	59	68	42
AT3G50430	227	395	354	64	208	419	293	306	212
AT3G50440	743	1205	964	290	1040	986	575	635	633
AT3G50450	18	56	0	3	0	11	0	0	5
AT3G50460	93	70	71	14	56	32	19	48	17
AT3G50470	138	79	90	30	77	169	73	102	109
AT3G50480	1750	1648	2482	516	1571	2209	1059	1144	1766
AT3G50500	2138	3928	3282	776	3439	3740	3149	3357	2646
AT3G50510	0	0	0	0	0	0	0	0	0
AT3G50520	334	533	443	127	396	537	386	376	420
AT3G50530	1809	2916	2883	517	1726	2124	1818	2096	1168
AT3G50540	0	0	0	0	0	0	0	4	0
AT3G50550	1193	1619	1812	808	1195	1368	824	630	1205
AT3G50560	308	252	410	149	213	514	335	256	254
AT3G50570	23	29	69	27	44	68	43	18	14
AT3G50580	0	0	0	0	0	0	0	0	0
AT3G50590	1624	2434	3396	874	2084	2789	2713	2322	2192
AT3G50610	0	0	0	0	0	0	0	0	0
AT3G50620	264	503	444	38	309	274	255	276	106
AT3G50630	410	573	598	305	540	467	279	263	287
AT3G50640	64	153	96	18	105	67	35	45	71
AT3G50650	452	558	988	736	537	810	290	279	902
AT3G50660	518	1034	926	240	643	521	683	691	539
AT3G50670	1855	2172	2656	947	1569	1815	1814	1687	1655
AT3G50685	1149	1419	1476	480	1025	986	1120	1201	1057
AT3G50690	4693	4976	6936	4107	3555	4266	3522	3630	4881
AT3G50700	352	770	901	209	578	650	448	801	407
AT3G50710	0	11	20	0	31	0	2	4	3
AT3G50720	0	0	0	0	0	0	0	0	0
AT3G50730	0	0	0	0	0	0	0	0	0
AT3G50740	2843	2896	4073	2772	2423	3837	3003	2229	6000
AT3G50750	111	112	182	83	109	170	136	203	187
AT3G50760	64	182	192	22	77	90	62	78	107
AT3G50770	36	138	78	8	108	113	23	57	29
AT3G50780	836	1186	1267	238	887	1015	720	979	537
AT3G50790	721	1277	953	240	826	904	830	869	512
AT3G50800	28	31	59	13	32	70	11	64	38
AT3G50808	0	11	0	0	0	0	0	0	0
AT3G50810	128	241	209	17	248	179	201	137	152
AT3G50820	10398	8850	16255	8726	8946	12852	10887	8892	14976
AT3G50830	950	1140	1179	398	1520	1105	950	941	1034
AT3G50840	370	430	597	169	367	527	286	243	282
AT3G50845	77	100	171	8	47	10	34	82	78
AT3G50850	21	24	90	5	6	28	43	46	67
AT3G50860	192	320	253	85	227	198	299	178	174
AT3G50870	11	28	66	3	23	10	10	16	11
AT3G50880	384	473	507	124	648	478	343	360	292
AT3G50890	160	134	233	73	106	134	23	75	103
AT3G50900	217	239	239	54	198	105	141	147	83
AT3G50910	718	896	1070	331	654	751	598	484	622
AT3G50920	660	1034	916	108	659	760	758	704	398
AT3G50925	0	0	0	0	0	0	0	0	0
AT3G50930	124	272	434	104	226	294	107	188	195
AT3G50940	8	0	12	0	15	0	33	0	7
AT3G50950	4056	4338	5500	1449	2939	4688	2579	3117	3825
AT3G50960	239	360	516	82	309	364	209	236	191
AT3G50970	665	845	1626	381	668	756	693	436	660
AT3G50980	10	0	6	4	2	23	23	10	0
AT3G50990	0	0	0	0	0	0	0	0	0
AT3G51000	1896	1789	2372	447	1381	2386	1455	1411	1605
AT3G51010	876	1064	937	367	1156	1045	798	741	859
AT3G51020	0	0	0	0	0	0	0	0	0
AT3G51030	102	202	143	29	138	104	63	74	71
AT3G51040	485	650	981	208	563	883	542	541	427
AT3G51050	774	1259	1379	380	732	1057	928	778	701
AT3G51060	30	32	50	13	1	18	47	22	68
AT3G51070	0	21	0	0	0	0	0	0	0
AT3G51080	41	103	93	32	103	143	83	39	70
AT3G51090	113	196	226	42	159	121	112	104	161
AT3G51100	289	377	703	106	383	630	376	386	439
AT3G51110	725	845	1078	339	784	770	744	545	707
AT3G51120	713	874	1552	339	689	1324	774	1123	797
AT3G51130	1100	1816	1904	370	1131	1318	1106	800	972
AT3G51140	1797	2036	1971	583	1727	1827	1709	1922	1749
AT3G51150	325	411	673	178	399	550	349	308	429
AT3G51160	1783	3602	3578	743	2388	1956	1879	2319	1725
AT3G51171	0	0	14	0	0	25	2	0	0
AT3G51180	35	56	117	8	65	30	49	116	56
AT3G51190	0	0	0	0	0	0	0	0	0
AT3G51200	0	0	0	0	0	0	0	0	0
AT3G51210	0	0	0	0	0	0	0	0	0
AT3G51220	17	30	21	16	33	5	23	11	44
AT3G51230	258	263	312	55	211	210	99	141	133
AT3G51240	1037	1567	2541	482	608	900	836	718	899
AT3G51250	926	1200	1315	479	673	763	853	873	761
AT3G51260	1399	2093	2393	555	1841	1334	1153	1229	1174
AT3G51270	2328	2898	3647	1382	2630	2306	2053	2035	2083
AT3G51280	607	1071	1476	384	803	801	522	483	584
AT3G51290	198	164	274	69	236	358	181	186	241
AT3G51300	0	0	0	0	0	0	0	0	0
AT3G51310	2288	3327	3700	767	2798	3037	2524	2495	1859
AT3G51320	269	349	478	41	184	188	308	164	182
AT3G51325	20	36	4	3	7	1	0	2	20
AT3G51330	675	916	878	195	487	648	923	567	524
AT3G51340	112	140	67	16	94	84	107	97	100
AT3G51350	190	106	167	34	50	67	198	121	40
AT3G51360	52	32	33	9	27	95	54	27	34
AT3G51370	2114	2921	3422	646	2375	2416	2622	2355	1800
AT3G51380	4	8	1	5	0	3	10	3	22
AT3G51390	754	1346	929	162	741	837	885	798	674
AT3G51400	62	110	18	10	19	36	66	27	69
AT3G51410	33	1	0	0	0	0	21	0	1
AT3G51420	1886	2462	2124	878	1900	1658	1718	1760	2010
AT3G51430	525	652	814	283	557	920	509	564	660
AT3G51440	157	147	366	49	116	225	126	115	293
AT3G51450	139	267	223	49	181	150	140	106	91
AT3G51460	1318	2683	2105	355	1576	2024	1716	1512	1045
AT3G51470	161	217	195	91	104	241	121	112	136
AT3G51480	160	304	344	54	190	266	350	324	127
AT3G51490	2	7	0	0	0	3	8	18	18
AT3G51500	269	449	423	154	380	470	289	285	263
AT3G51510	2202	2844	2520	796	3079	2290	2425	2364	1831
AT3G51520	567	628	579	136	520	527	585	498	331
AT3G51530	138	298	212	47	235	197	264	160	84
AT3G51540	88	99	75	23	7	177	64	70	69
AT3G51550	4928	6326	8531	1803	4944	6602	4971	5067	4561
AT3G51560	0	0	0	8	0	0	0	0	6
AT3G51570	0	0	0	1	9	11	13	1	1
AT3G51580	581	967	1261	215	676	668	549	672	619
AT3G51590	0	0	0	0	0	0	0	0	3
AT3G51600	5534	5253	6517	3645	5860	5583	5414	5001	7385
AT3G51610	993	1212	1633	278	1134	1023	871	865	732
AT3G51620	351	676	663	118	516	503	508	433	416
AT3G51630	1162	1673	1687	430	1094	1555	1260	1288	882
AT3G51640	738	889	1448	517	485	805	914	675	687
AT3G51642	0	0	0	0	0	0	0	0	0
AT3G51644	0	0	0	0	0	0	2	0	0
AT3G51650	472	892	963	435	481	741	565	362	644
AT3G51660	77	179	149	23	105	94	72	83	111
AT3G51670	1965	3185	3192	805	2025	2361	1787	2103	2141
AT3G51680	2	0	28	8	6	17	4	0	23
AT3G51690	0	0	0	0	0	0	0	0	1
AT3G51700	0	0	0	0	0	0	0	0	0
AT3G51710	250	307	305	112	194	267	156	174	160
AT3G51720	2907	3535	5537	1708	3250	2553	2256	1941	2705
AT3G51730	4031	5046	4659	887	4009	5250	4279	3764	3436
AT3G51740	972	1255	1814	547	1257	1079	946	888	1149
AT3G51750	11	43	39	8	31	3	44	14	7
AT3G51760	62	51	75	14	34	75	87	69	30
AT3G51770	850	1025	1181	301	715	1072	776	995	673
AT3G51780	617	639	775	263	483	607	521	470	425
AT3G51790	559	831	1073	141	559	741	539	370	318
AT3G51800	3452	5436	5233	1714	3285	3566	3222	3093	3133
AT3G51810	0	0	0	0	0	0	0	0	0
AT3G51820	3770	4996	4924	1370	3561	3881	3776	3734	3204
AT3G51830	624	1056	1016	245	742	801	738	789	723
AT3G51840	6126	6755	7171	2310	6978	8290	6342	5425	5956
AT3G51850	1983	2462	2527	625	2152	2265	1652	1631	1388
AT3G51860	155	217	192	54	144	152	221	214	177
AT3G51870	925	1486	891	268	877	1127	948	1044	741
AT3G51880	3587	3470	4994	2025	3948	3797	2967	2679	3319
AT3G51890	326	406	513	155	382	715	324	330	496
AT3G51895	338	491	530	130	405	358	151	321	290
AT3G51910	736	789	752	436	649	805	472	384	573
AT3G51920	2581	2824	3024	1005	2122	2244	2110	1741	2207
AT3G51930	135	189	293	94	186	122	56	64	142
AT3G51940	139	327	256	93	104	126	146	127	152
AT3G51950	3742	5974	6543	1458	4518	4085	3446	4194	3331
AT3G51960	153	111	313	55	123	241	196	120	157
AT3G51970	27	27	30	8	21	20	46	40	31
AT3G51980	863	1683	1585	365	1145	967	882	806	657
AT3G51990	108	183	150	40	82	148	170	100	110
AT3G52000	1	0	0	0	0	0	0	0	0
AT3G52010	0	0	0	5	0	0	0	0	0
AT3G52020	0	0	0	0	0	0	0	0	0
AT3G52030	673	617	767	310	546	730	655	685	602
AT3G52040	212	238	439	147	175	262	170	153	227
AT3G52050	694	1083	932	229	989	702	892	805	550
AT3G52060	6958	8084	9633	5244	7857	7661	7411	6307	8946
AT3G52070	254	157	316	212	265	276	271	245	340
AT3G52075	2	8	10	1	10	6	20	19	7
AT3G52080	0	0	0	0	0	0	0	0	0
AT3G52090	545	837	863	328	883	699	650	422	782
AT3G52100	952	874	1082	293	792	836	606	493	562
AT3G52105	254	356	274	121	349	266	342	222	248
AT3G52110	707	740	1029	387	581	570	567	456	996
AT3G52115	147	258	158	58	140	151	137	146	152
AT3G52120	970	1427	1527	333	1057	1204	985	766	810
AT3G52130	1	2	0	0	0	2	0	0	0
AT3G52140	2699	4447	4549	1326	3228	4230	3578	3345	3378
AT3G52150	13599	18130	17497	4871	15534	14323	12823	13502	14966
AT3G52155	290	447	399	171	449	411	321	593	466
AT3G52160	0	0	2	2	0	0	0	0	0
AT3G52170	509	935	946	208	697	474	507	535	596
AT3G52180	843	1832	1616	236	1195	1207	817	1307	1022
AT3G52190	493	744	1017	148	513	465	541	425	419
AT3G52200	1580	2118	2471	649	1513	1934	1498	1404	1458
AT3G52210	244	299	256	84	249	316	256	185	182
AT3G52220	1581	1464	2051	1008	1515	1486	1287	998	1433
AT3G52230	2760	2837	3370	923	2217	2368	2083	1867	1565
AT3G52240	1109	1740	1706	435	1400	2015	1118	1096	1205
AT3G52250	1290	1882	2598	497	1695	2193	1997	1884	1488
AT3G52260	109	156	181	69	208	151	154	174	185
AT3G52270	0	7	10	3	1	21	35	16	17
AT3G52280	1113	1047	1771	675	967	1357	765	862	954
AT3G52290	320	448	702	110	291	345	372	409	271
AT3G52300	3130	4781	4116	828	3101	3231	3028	2536	2526
AT3G52310	1	0	55	12	1	5	12	9	10
AT3G52320	0	0	0	0	0	0	0	0	0
AT3G52330	0	0	0	0	0	0	0	0	0
AT3G52340	1012	1337	1561	316	1007	964	692	845	865
AT3G52350	0	0	0	0	0	0	0	0	0
AT3G52360	350	551	383	129	351	332	411	237	226
AT3G52370	286	531	633	115	220	321	216	278	215
AT3G52380	4849	5694	5860	2113	4752	4584	4015	4256	3324
AT3G52390	210	293	345	50	223	133	210	260	173
AT3G52400	1680	1707	2350	614	1073	1586	1047	934	1311
AT3G52420	53	77	108	29	49	37	67	78	77
AT3G52430	673	525	921	223	411	793	294	396	645
AT3G52440	0	35	0	0	0	0	0	0	2
AT3G52450	560	618	840	178	351	545	593	369	502
AT3G52460	12	79	46	11	17	14	43	22	3
AT3G52470	1161	1492	2273	880	806	1220	735	661	1330
AT3G52480	107	126	92	40	90	123	99	88	95
AT3G52490	260	458	610	119	286	434	369	346	295
AT3G52500	3358	4296	3808	3426	3447	3317	3562	3247	4579
AT3G52510	4	8	0	0	9	0	0	0	9
AT3G52520	60	43	136	43	49	59	75	56	98
AT3G52525	44	67	16	9	24	10	28	11	22
AT3G52526	160	208	164	7	136	117	134	125	64
